Token,Coefficient,OddsRatio
fuke,-0.15412508465770516,0.857164796140382
hyclate,-0.15412508465770516,0.857164796140382
sequalae,-0.15412508465770516,0.857164796140382
depressant,-0.15412550292195376,0.8571644376190676
hoodia,-0.15412550292195376,0.8571644376190676
gordonii,-0.15412550292195376,0.8571644376190676
engaged,-0.15425638325834032,0.8570522589902818
fphl,-0.15430028769067955,0.8570146314233803
outweighs,-0.15430028769067955,0.8570146314233803
mtf,-0.15430028769067955,0.8570146314233803
nociceptive,-0.15431300391763283,0.8570037335001153
radiologist,-0.15437857219811787,0.8569475430811151
24h,-0.15438927656401352,0.8569383700501564
minimizes,-0.15452280206674227,0.8568239545623507
onychomycosis,-0.15458154859713918,0.8567736206063463
efinaconazole,-0.15458154859713918,0.8567736206063463
jublia,-0.15458154859713918,0.8567736206063463
copy,-0.15462139480803017,0.8567394821041233
leukaemia,-0.15464072930616063,0.8567229176363416
abnormality,-0.15472857036636717,0.8566476654921157
cobas,-0.15480706007231854,0.8565804301074246
asp6294,-0.15486630382580754,0.8565296845707726
feto,-0.1548846718836097,0.8565139519285067
renewal,-0.15488913519695685,0.8565101290468844
opacification,-0.1548959763268439,0.8565042695698847
venography,-0.1548959763268439,0.8565042695698847
ltg,-0.1549586599588035,0.8564505824541484
cabergoline,-0.15497349394320797,0.8564378779737943
switched,-0.15498075710014755,0.8564316575536676
trait,-0.1550196293874227,0.8563983667432928
rapidly,-0.15512004898368142,0.8563123718829246
junction,-0.15516585333791755,0.8562731499459808
dermo,-0.15516585333791755,0.8562731499459808
worst,-0.15522842955807145,0.856219569285293
1700iu,-0.15525400250922558,0.8561976735040415
30ng,-0.15525400250922558,0.8561976735040415
25hydroxyvitamin,-0.15525400250922558,0.8561976735040415
astaxanthin,-0.1552708277482763,0.8561832678946993
outlining,-0.15531800034827514,0.856142880456475
flora,-0.15533011424202495,0.8561325092954042
pieb,-0.15539752933142345,0.8560747949911824
wandlike,-0.15541143579260622,0.8560628901030539
dor,-0.15566637505031972,0.8558446738824176
axxent,-0.1556961184875544,0.8558192184986445
xoft,-0.1556961184875544,0.8558192184986445
wc3011,-0.1557610971407748,0.855763610325118
staged,-0.15581762392398357,0.8557152381282144
tremendous,-0.15584222620683152,0.8556941858388569
sonohysterography,-0.15593880130501986,0.8556115510791346
locality,-0.15596606477307814,0.8555882244589252
perforator,-0.1559800011397474,0.855576300750798
immunisation,-0.15598818394769165,0.8555692997628912
metaraminol,-0.1560420013714442,0.8555232564663131
psyllium,-0.1560512111116898,0.8555153773556293
humidity,-0.15617909458706256,0.8554059780712677
exc,-0.15619323235140986,0.8553938846286158
recover,-0.15622982071836142,0.8553625877358314
mii,-0.15626046519964085,0.8553363759946491
ssis,-0.15626161975954211,0.8553353884581374
centred,-0.1562677380540042,0.855330155280376
supracervical,-0.15634076986112447,0.8552676912544096
colporrhaphy,-0.1563447555291121,0.8552642824481449
information,-0.1563688396291836,0.8552436844256223
cystoscope,-0.15651101507994156,0.855122098412759
locked,-0.15651622322346506,0.8551176448257378
ganglion,-0.15651868768687893,0.8551155374221844
replaced,-0.15653885878396548,0.8550982889776194
pds0101,-0.15657491125615486,0.8550674611260504
e6,-0.15657491125615486,0.8550674611260504
skilled,-0.15664449438783765,0.8550079649242952
arises,-0.15664596312855938,0.8550067091402019
relational,-0.15666156237059564,0.85499337178763
cut,-0.15671692086770642,0.8549460419495946
thousand,-0.1567179227114957,0.8549451854276413
pushed,-0.1567557003847544,0.8549128881978331
timepoints,-0.15676247810316407,0.8549070938586483
vagitocin,-0.15676247810316407,0.8549070938586483
gruel,-0.15682242583610342,0.85485584565262
fsd,-0.15682941796195907,0.8548498684138556
m99,-0.15687246852699613,0.8548130674361556
opening,-0.15690165321868754,0.854788120344367
edentulous,-0.15702581122062342,0.8546819981473628
spg,-0.15706451608432595,0.8546489184372925
patellofemoral,-0.15716581052323672,0.8545623516390753
itamar,-0.1571854139367553,0.8545455994641192
watchpat,-0.1571854139367553,0.8545455994641192
cvr,-0.1571992508451613,0.854533775276736
fir,-0.1572432227724311,0.8544962006058413
chart,-0.15727130229780514,0.8544722070949592
transdiagnostic,-0.15728645136421213,0.8544592627367986
crack,-0.15743740401397835,0.8543302895816359
hill,-0.15754450312703835,0.8542387964648647
gex,-0.1575477844288165,0.8542359934541817
histomorphometric,-0.15774474943656538,0.8540677554241579
aromasin,-0.15777458852630782,0.8540422711999727
telenursing,-0.15783296293680862,0.8539924184409254
16,-0.15786029429678014,0.8539690779856888
wholegrain,-0.15799518933002907,0.8538538895678677
firstline,-0.15806452246235292,0.853794691255383
mallampati,-0.15810873510980172,0.8537569435661736
unemployed,-0.15822952068124546,0.8536538282734161
thermocoagulation,-0.15831535952028442,0.8535805547647574
medicaid,-0.1583496148730019,0.8535513155625836
psc,-0.15838611732733848,0.8535201594133047
catabolites,-0.15847621431792222,0.8534432632796461
scientific,-0.15849093306834286,0.853430701753701
osd,-0.15866066909293883,0.8532858561122266
scapula,-0.15866095417249387,0.853285612857909
hellp,-0.15872120377495708,0.8532342042876353
dysmorphic,-0.15873636356403556,0.8532212695351081
toddler,-0.15876818196285888,0.85319412183237
biologically,-0.15877308247971886,0.8531899407504359
chapel,-0.15881359783250623,0.8531553741592353
aloe,-0.15881396335174353,0.8531550623145906
inevitably,-0.1588161218026273,0.8531532208232797
bc,-0.1588219110997125,0.8531482816801224
consultation,-0.15889099102778043,0.853089348293773
staining,-0.1589219307405847,0.8530629543626529
individually,-0.15892201968808045,0.8530628784848427
loperamide,-0.15892393448278014,0.8530612450461283
vesair,-0.15892957031696128,0.8530564373479527
mercury,-0.15893037563872486,0.8530557503633147
preexisting,-0.15894197571579308,0.8530458549082611
stellate,-0.15895525373379704,0.8530345282252396
neuropathy,-0.15906151276528768,0.8529438904180704
coregistration,-0.15906738443334154,0.8529388822293805
mbi,-0.15906738443334154,0.8529388822293805
connectivity,-0.15911059110821338,0.8529020303725393
asymmetry,-0.1591532435509983,0.8528656527932895
antithrombin,-0.15918916809390055,0.8528350145348919
embedded,-0.1592031380556306,0.852823100545596
rct,-0.15923006685439814,0.852800135353151
throughout,-0.15926801016897793,0.8527677779032199
stria,-0.15928785108237642,0.8527508583794394
complain,-0.15931582385494616,0.8527270049072448
border,-0.15933980282259397,0.8527065576391349
cohen,-0.15937378505781255,0.8526775812566647
chemobrain,-0.15938669090943286,0.8526665767973322
hypopituitarism,-0.159396655101178,0.8526580807063947
institutional,-0.1594170493492539,0.8526406915632927
asphyxia,-0.15941760829413879,0.8526402149842727
epidemiologic,-0.15942224121325446,0.8526362647802723
rtt,-0.1594256849750949,0.8526333285090959
immunoglobulin,-0.15944460699319216,0.8526171951184621
tapb,-0.15948484017752393,0.8525828923037468
circadian,-0.15957181038988774,0.8525087462128428
distractibility,-0.159587403286272,0.8524954532359347
stereoacuity,-0.159587403286272,0.8524954532359347
ceasarean,-0.15961814062736332,0.8524692501951178
modulates,-0.15969089631568498,0.8524072304642182
william,-0.15969259624454782,0.8524057814337959
osteocyte,-0.15971692579261687,0.852385043038641
troika,-0.15975114420787395,0.8523558762723026
39,-0.1598508577511176,0.8522708890850321
transepidermal,-0.15990436974779024,0.8522252835882826
retinol,-0.15991488912962734,0.8522163187522658
hyperlordosis,-0.16000151173432753,0.8521425007521672
airxpander,-0.16015179083010833,0.8520144511695066
anovulatory,-0.16016094485355556,0.8520066518449408
occipital,-0.16016430803564238,0.8520037863962501
butyl,-0.1601924963205113,0.8519797702092988
hyoscine,-0.1601924963205113,0.8519797702092988
cyp2d6,-0.16023036107886893,0.8519475108119253
sadness,-0.1602590638790174,0.8519230578837209
hsil,-0.160262275153971,0.8519203221289353
cv,-0.16031031274216537,0.8518793989142607
tiva,-0.16032513298711726,0.851866773946452
parity,-0.16033997996500238,0.8518541263931875
fertilisation,-0.16036901531812006,0.851829392866898
gepotidacin,-0.16039566967483923,0.851806688204987
bay1002670,-0.16041092474411325,0.8517936939340649
hematin,-0.16041092474411325,0.8517936939340649
pictogram,-0.16041092474411325,0.8517936939340649
h2,-0.16060976717816974,0.8516243380407761
p53,-0.16062502716402682,0.8516113423645791
ostergotland,-0.16084551494580032,0.8514235931677306
dalarna,-0.16084551494580032,0.8514235931677306
underused,-0.16087219547313308,0.8514008770403219
propionate,-0.1609502438965574,0.8513344291372775
mammoplasty,-0.16102623894557255,0.8512697343938782
rose,-0.1611143217855429,0.8511947554403201
rbp,-0.16116878189846168,0.8511484005400809
syndrom,-0.16123628090564537,0.8510909508070003
phosphoserine,-0.16124486869772772,0.8510836418462555
reconnect,-0.16124486869772772,0.8510836418462555
nadh,-0.16124486869772772,0.8510836418462555
cf,-0.16124486869772772,0.8510836418462555
see,-0.16130565731199595,0.8510319072234953
gte,-0.16136546242695626,0.8509810126843409
maldigestion,-0.16139911357881517,0.8509523766748741
hypersecretion,-0.16141649398499006,0.8509375869054585
ufe,-0.16147871410087042,0.8508846431172956
phenindione,-0.16149141930197267,0.8508738325254656
valve,-0.16149141930197267,0.8508738325254656
bileaflet,-0.16149141930197267,0.8508738325254656
undesirable,-0.16149872610108892,0.8508676153840117
perennis,-0.1615033643601668,0.8508636688487231
arnica,-0.1615033643601668,0.8508636688487231
montana,-0.1615033643601668,0.8508636688487231
bellis,-0.1615033643601668,0.8508636688487231
edible,-0.1615065478480308,0.850860960138871
amg,-0.16151089262580634,0.8508572633451122
modifies,-0.16155389609354429,0.8508206743189715
headset,-0.16155961781763958,0.8508158061717456
cd8,-0.16161380984328214,0.8507696999890654
cranberry,-0.16162963675815112,0.8507562350360052
personality,-0.16163589546168117,0.8507509104216164
hypercalcemia,-0.16164766121662433,0.8507409007537725
mic,-0.16171952833274367,0.8506797626556062
exceeds,-0.16172461413813283,0.8506754362748864
amniocentesis,-0.16173191290212646,0.8506692274183004
quitline,-0.1619251393991972,0.8505048714627946
2b,-0.16198477754701374,0.8504541504400206
adjusting,-0.16203397919938728,0.8504123077199249
comfortable,-0.162068341955945,0.8503830857108984
vasopressin,-0.16209610344068276,0.8503594781415352
vvc,-0.16215581143631155,0.8503087063972861
polygenic,-0.1622650480502781,0.8502158266264012
programmatic,-0.16233451247082376,0.8501567689278939
destruction,-0.1624164755141659,0.850087090347368
vault,-0.16249935493338527,0.8500166385425768
spider,-0.16253825000450842,0.8499835777279203
a1481123,-0.1625453791959063,0.84997751805391
a1481082,-0.1625453791959063,0.84997751805391
morcellator,-0.16257516892312449,0.8499521978326486
afflicting,-0.1626058051135715,0.8499261589341134
film,-0.16264772063036032,0.849890534586541
nefazedone,-0.16266637469302525,0.8498746808231195
cramping,-0.16268757149488883,0.8498566663888261
pvb,-0.16268869947291717,0.8498557077697199
colloid,-0.1627266433387799,0.8498234615705181
polyclinic,-0.1627615107882058,0.8497938309105266
hoping,-0.16277901519407068,0.8497789559045984
trainer,-0.16278090796849945,0.8497773474662428
seresis,-0.16279312305992827,0.849766967421646
oxygenase,-0.16279312305992827,0.849766967421646
bcs,-0.1628885222990253,0.8496859041662921
afc,-0.163014771650176,0.8495786386434531
extends,-0.16302072742538504,0.8495735787591266
musical,-0.16302111176820322,0.8495732522316859
psychometric,-0.1631255909077973,0.8494844941860334
paraprofessional,-0.1631990980829385,0.8494220532754951
philip,-0.1633141314821416,0.8493243469891997
diminished,-0.16352323209065414,0.8491467713176573
illustrate,-0.16355088017258335,0.8491232943627017
nutrient,-0.16355625514196043,0.8491187303632629
cheek,-0.16356704362372343,0.8491095697107406
irofulven,-0.16361678660640647,0.8490673335186043
antimuscarinics,-0.1637190032845605,0.8489805491117254
worn,-0.1637596307289761,0.848946057902306
refers,-0.1638095482797279,0.8489036816520432
shopper,-0.16383603611549977,0.8488811963285325
tighter,-0.1639038472412667,0.8488236346906489
chemoradiation,-0.16391141776103746,0.8488172086788648
thin,-0.16395703945385673,0.8487784850842355
monocenter,-0.16396481225952136,0.8487718877196586
15mg,-0.16397619137759653,0.8487622294990804
sectional,-0.16403976709513376,0.8487082705465793
tobacco,-0.1640663199343581,0.8486857352315127
respirator,-0.16419133384776446,0.8485796443380563
amplicon,-0.1642237712560269,0.8485521190601165
dakin,-0.16433280572336786,0.8484596026756328
blistered,-0.16433280572336786,0.8484596026756328
immunogenicty,-0.16438757822805006,0.8484131316907503
saenggang,-0.16445998009266805,0.8483517072216994
sayuk,-0.16445998009266805,0.8483517072216994
osuyu,-0.16445998009266805,0.8483517072216994
dsgost,-0.16445998009266805,0.8483517072216994
ec,-0.16446089338187944,0.8483509324315915
intracytoplasmatic,-0.16454794688424618,0.8482770837261281
favorably,-0.16465482505511864,0.8481864262677644
genetics,-0.1646946023174196,0.848152688404811
continuity,-0.16482076720076053,0.8480456880698074
ppfp,-0.16482798447289435,0.8480395675153816
ghtn,-0.16491231243135235,0.8479680570851681
pfizer,-0.16511476702549835,0.8477963994333486
intra,-0.16512456218617497,0.8477880951720659
sonata,-0.16514560073834858,0.8477702591256164
genuine,-0.16525340890664567,0.8476788674933141
abruptio,-0.16527100969029815,0.84766394781226
eighty,-0.16534897478837798,0.8475978621856497
victimization,-0.1653701591871107,0.8475799065247628
wart,-0.16538115329803377,0.8475705881884779
gmt,-0.16540752500782008,0.8475482365976288
relation,-0.16546024058531467,0.8475035587805009
orientation,-0.16550073167154203,0.8474692431355678
increasingly,-0.16555356748346126,0.8474244675929167
bean,-0.16558886869559714,0.8473945530100306
debatable,-0.16564068701917325,0.8473506435825524
endometriomas,-0.1656825067654536,0.8473152083345791
exclusion,-0.16569668650025823,0.8473031937148112
unequal,-0.16575363290249576,0.8472549442201553
nodal,-0.1658266782872372,0.8471930584170444
autogenic,-0.16582857320997757,0.8471914530531736
fructooligosaccharide,-0.16601762883801882,0.8470313018801627
celecoxib,-0.16614911238729682,0.8469199385196273
hr,-0.16617826721225062,0.846895247077009
mefloquine,-0.16637079121967122,0.8467322151044642
spirometer,-0.16642077675940103,0.846689891795471
trainning,-0.16647357578397123,0.8466451885752244
schroth,-0.16650192679482867,0.8466211856685457
agalactiae,-0.16652027145108342,0.846605654836371
prepare,-0.1665491033469902,0.8465812459421357
ipg,-0.16659144909944296,0.8465453975812821
diazoxide,-0.16659144909944296,0.8465453975812821
1x3,-0.16666149832274338,0.8464860998105986
hypoalgesia,-0.16666149832274338,0.8464860998105986
erythrocyte,-0.16666613525575857,0.8464821747203557
vla,-0.16677825319085032,0.8463872742069583
dadih,-0.16677825319085032,0.8463872742069583
zd1839,-0.16685102293888435,0.8463256850592156
abi,-0.16687614578979337,0.8463044232122896
managed,-0.16689400729267254,0.8462893070783966
synthetic,-0.16696643753348478,0.8462280123599105
comorbidities,-0.16708233353591123,0.8461299435991352
osteoporotic,-0.1671126143348007,0.8461043224963943
expulsion,-0.16715130829905037,0.8460715839993834
ifnα,-0.16717742546276756,0.8460494872978604
approached,-0.16718525125489822,0.8460428663163478
explants,-0.16720526579493972,0.8460259333269767
dampens,-0.1672112983826968,0.8460208296166835
ky,-0.16723912202680835,0.8459972905616819
viable,-0.16724167744366092,0.8459951286887106
excitability,-0.16731525430519745,0.8459328853121307
alignment,-0.16735525791595057,0.8458990456191229
olfactive,-0.16753751473512918,0.8457448887982147
autobiographical,-0.16753751473512918,0.8457448887982147
anorexic,-0.16753751473512918,0.8457448887982147
t2w,-0.16755865422889707,0.8457270103683799
altogether,-0.16761930397229938,0.8456757187976387
encouraging,-0.1676759127410951,0.8456278474913778
ptosis,-0.1677390660592798,0.8455744449731502
anthropometrics,-0.1677722451536873,0.845546390044233
mal,-0.16780394029419043,0.8455195907573044
underserved,-0.16785398541543287,0.8454772776856624
abraxane,-0.1678958765035322,0.845441860464375
nonpolyposis,-0.16794420167511545,0.8454010053285781
covid,-0.16800068659740744,0.8453532542671067
bag,-0.168009412961854,0.8453458774387104
antagonist,-0.16801665631124196,0.8453397543253424
kgog,-0.16814762526779234,0.8452290483094718
legal,-0.16819622579886023,0.8451879707270542
metaplasticity,-0.16820211919318834,0.8451829897157389
heparin,-0.16823788104675555,0.8451527649458732
abandonment,-0.1682945843538421,0.8451048433477769
3mg,-0.16829693911103297,0.845102853333413
zygote,-0.1684983555338011,0.844932652880982
element,-0.1685006444444199,0.844930718907874
dilated,-0.16856711334795646,0.844874559155883
gw274150,-0.16859694849320606,0.8448493525767158
bradycardia,-0.1686525772575494,0.8448023559583697
worker,-0.16870190576346614,0.8447606841481679
undergraduate,-0.16878582780198398,0.8446897930841973
elevating,-0.16887313904000809,0.8446160453921647
conveniently,-0.16889301815356622,0.8445992553407716
simon,-0.16893047270726874,0.8445676218450183
saes,-0.16896812863016122,0.8445358194705502
dfs,-0.16905790731133166,0.8444600015619438
vocal,-0.16909040736095085,0.8444325570159686
spasmodic,-0.16909040736095085,0.8444325570159686
nif,-0.16910236955440366,0.8444224558107801
effctive,-0.16910236955440366,0.8444224558107801
fluoresent,-0.16910236955440366,0.8444224558107801
margine,-0.16910236955440366,0.8444224558107801
approch,-0.16910236955440366,0.8444224558107801
apnoea,-0.16917900050112353,0.8443577493978484
undesired,-0.1691890654455919,0.8443492510267572
bemiparin,-0.1692847990748127,0.8442684222777029
fistula,-0.1693364473182921,0.8442248184227081
subarachnoid,-0.16941940598900582,0.8441547855589451
buffered,-0.1694766890198319,0.8441064311992973
cellular,-0.16947677300290284,0.8441063603086499
exaggerated,-0.16965858828261504,0.8439529028255239
pneumococcal,-0.16966922377042437,0.8439439270224454
point,-0.16975202113284105,0.8438740535839685
erythema,-0.16978822768759907,0.8438435003649553
isthmocele,-0.16983373383381314,0.843805101172952
laparoscopy,-0.16983876399103334,0.8438008567113051
scrapbook,-0.16992316672915797,0.8437296406140259
pmf,-0.17008591023331682,0.8435923402684224
ssr240600c,-0.17016307382758553,0.8435272481627525
calibrator,-0.17016307382758553,0.8435272481627525
nm,-0.17017020154752982,0.8435212357581896
ocp,-0.17018228202886684,0.8435110456771943
applesauce,-0.17022181471412767,0.8434777000796363
postlaparoscopic,-0.1703510600593114,0.8433686915577085
word,-0.17038235910353444,0.8433422953368255
cyndea,-0.1704657510229727,0.843271970336383
farmak,-0.1704657510229727,0.843271970336383
utrogestan,-0.1704657510229727,0.843271970336383
besins,-0.1704657510229727,0.843271970336383
mah,-0.1704657510229727,0.843271970336383
reinforced,-0.1705404970442881,0.8432089414673216
manipulator,-0.17058621343057023,0.8431703938827717
hauler,-0.1706717533625362,0.8430982722293279
artefact,-0.17071480849379803,0.8430619733039836
texting,-0.17071619528622894,0.8430608041528309
arla,-0.17075768959941082,0.8430258226495637
gmd,-0.17075768959941082,0.8430258226495637
lacprodan,-0.17075768959941082,0.8430258226495637
wpi,-0.17075768959941082,0.8430258226495637
saudi,-0.1707763633616225,0.8430100803327979
master,-0.1708343312300392,0.8429612142517322
bruxism,-0.1708512948908164,0.8429469146649322
setting,-0.170923124080134,0.8428863686459259
extrinsic,-0.17105672390355692,0.8427737666978768
dermatologist,-0.17111216039620616,0.8427270475711386
link,-0.17114800667153326,0.8426968394867926
rheumatology,-0.17120303886293614,0.8426504653090754
ruminant,-0.17123327910022512,0.842624983744339
ensuring,-0.17130672959261783,0.8425630947972953
subtypes,-0.17133357108312425,0.8425404794515013
rapamycin,-0.17136794484950002,0.8425115186596471
mammalian,-0.17136794484950002,0.8425115186596471
ultimate,-0.17142203716342239,0.8424659464946597
chromosome,-0.17158991166962562,0.842324529810359
ethnicity,-0.17162638539332087,0.842293807658476
wic,-0.1718387213166797,0.8421149774118021
flocked,-0.17187006785636766,0.8420885804349699
bollywood,-0.17189744487058112,0.8420655268795045
establishment,-0.1719316576297469,0.8420367179872502
trofinetide,-0.17199074947764853,0.8419869619516859
adaptative,-0.17213112274055328,0.8418687777896557
mullerian,-0.17214764589860831,0.8418548675736994
varicose,-0.17220757488773333,0.8418044175742195
subdomains,-0.17221906311318022,0.8417947467908384
herceptin,-0.17224447971052706,0.8417733515046094
nugent,-0.17226002937885462,0.8417602623099532
vertebra,-0.17230294595519266,0.841724137616577
blinding,-0.1723211671663927,0.841708800523024
oz,-0.17234476928510217,0.8416889346464346
asea,-0.17234476928510217,0.8416889346464346
constituted,-0.1724816197455697,0.8415737570093939
sole,-0.17256216463115465,0.8415059752771967
proteomic,-0.17257896908093665,0.8414918343511095
tranporters,-0.17257896908093665,0.8414918343511095
egypt,-0.1725895224155034,0.841482953853106
clonidine,-0.17259306317642467,0.8414799743684219
compassion,-0.1727055355439946,0.8413853364456174
constituent,-0.17286912554627595,0.8412477054743411
20th,-0.1728840922313414,0.8412351148790912
expanders,-0.17289494524165985,0.8412259849952527
enhances,-0.17296908127819477,0.8411636221465907
acyclovir,-0.17298098834958678,0.8411536064109186
corifollitropin,-0.17300205795252777,0.8411358838251237
ante,-0.17306818508456842,0.8410802637604878
inversely,-0.17310963858486594,0.8410453987621669
vbac,-0.17330120503906613,0.8408842981085378
therapeutically,-0.17340133608896804,0.8408001036962299
recovering,-0.17355255248310966,0.8406729705489054
caf,-0.17355848546861138,0.8406679828631554
segmental,-0.1736318377305243,0.8406063202266693
24hrs,-0.17368616573732806,0.8405606530013006
kaletra,-0.17368616573732806,0.8405606530013006
vist,-0.17368616573732806,0.8405606530013006
reserved,-0.17374663581713157,0.8405098257683128
straining,-0.17402603765862273,0.8402750185795097
amniotomy,-0.1740335220102521,0.8402687296893394
thorax,-0.17411006751722122,0.8402044133550297
anxiolytic,-0.1742228938090667,0.8401096215542829
hiict,-0.17422910151321572,0.8401044064184865
distinguishing,-0.17423674416265167,0.8400979858195539
olaparib,-0.17424362794304651,0.840092202789414
dalotuzumab,-0.17428068483626108,0.8400610721591706
afluria,-0.17461776937763573,0.8397779482789576
photodamaged,-0.17463315211306618,0.8397650302963161
anticipate,-0.17468102576332667,0.8397248286412624
compensated,-0.1746841781645478,0.8397221814958596
esophageal,-0.17482539738670674,0.8396036049553997
silk,-0.17497496168881801,0.8394780396184545
photoaged,-0.17497496168881801,0.8394780396184545
thinned,-0.17497496168881801,0.8394780396184545
hypoestrogenism,-0.17519858256741602,0.8392903357897009
customized,-0.17521452676421742,0.8392769540860942
adl,-0.17521746892356282,0.8392744848031928
resourced,-0.17538277651591863,0.8391357578254116
sustaining,-0.17539495706016411,0.8391255367574346
amaryllifolius,-0.1753998634150736,0.8391214197198376
mp1,-0.1753998634150736,0.8391214197198376
tdr,-0.1755023509289787,0.8390354246584513
arrythmias,-0.1755023509289787,0.8390354246584513
exclusively,-0.17552244572555828,0.8390185645816701
hematocrit,-0.17553901623485457,0.839004661731935
overload,-0.175609607564898,0.8389454373673386
atosiban,-0.17568699442730817,0.83888051652425
climara,-0.17571137044069257,0.8388600682107764
hypnosis,-0.1757657362751584,0.8388144641228314
combining,-0.17579329523979204,0.8387913475832159
equivalence,-0.17584196458962212,0.8387505251470948
bra,-0.17610852416289494,0.8385269779606742
hemostasis,-0.17614849367515498,0.8384934631161387
bulimia,-0.17620521510535206,0.8384459039165255
neurodynamic,-0.17620853994432897,0.8384431162235384
moderated,-0.17627437270589416,0.8383879210146286
ocl,-0.1763517121948922,0.8383230830285358
counter,-0.17638643943216095,0.8382939708894186
leiomyosarcoma,-0.1764091177029054,0.8382749600473507
lev,-0.1765023756377042,0.8381967879009262
orthodontic,-0.17650861454986203,0.8381915584811085
consumption,-0.17656462775326848,0.8381446100017294
latitude,-0.17658785528231113,0.8381251421995539
reflective,-0.17664576295916307,0.838076609724873
portend,-0.17678851720148892,0.8379569792725211
arasertaconazole,-0.17681016149163192,0.8379388424848141
taar,-0.17686823053132944,0.8378901855936489
alfacalcidol,-0.17691592272053758,0.8378502257292761
piinc,-0.17694901715828368,0.8378224980059594
masked,-0.17703443738302074,0.837750934076437
rsvpref,-0.17711860913049426,0.8376804220839686
lrti,-0.17711860913049426,0.8376804220839686
psqi,-0.177193580640554,0.8376176222719054
abpi,-0.1773232303358317,0.8375090324418899
rhlh,-0.1774067435321693,0.8374390923061318
luveris,-0.1774067435321693,0.8374390923061318
consisting,-0.17744226289588128,0.8374093475306864
ireland,-0.17748755022935683,0.8373714243530356
silver,-0.1775145818181237,0.837348789178981
dti,-0.17755454373309434,0.8373153277864622
tensor,-0.17755454373309434,0.8373153277864622
seronegative,-0.17756145513109545,0.8373095407869776
indonesia,-0.17769444041243246,0.8371981983457469
mrc,-0.17817560459981943,0.8367954654530506
acoustic,-0.17821991325967307,0.836758388988815
sever,-0.17827307268746087,0.8367139085739469
cef,-0.1783746475359904,0.8366289238016518
bloating,-0.1783829843381904,0.836621949020873
educator,-0.1784490868218318,0.8365666480599593
4th,-0.17845583369792467,0.8365610038674818
anticoagulation,-0.17855941831391797,0.836474353505041
pmr,-0.17874278066313634,0.8363209896635282
uterotonic,-0.17885625570688443,0.8362260934869143
isolate,-0.17886846045489935,0.83621588762044
salivarius,-0.17887642434153647,0.8362092281184247
dividing,-0.1790588115767098,0.8360567281367295
laxative,-0.1790702307976648,0.8360471810747301
hal,-0.17916158325183443,0.8359708096013512
considerably,-0.17920866813537792,0.8359314489397887
moisturising,-0.1792150929927959,0.8359260782166711
accessed,-0.179231717626737,0.8359121813671343
mulago,-0.17931348244988518,0.835843835949621
habituation,-0.17947449452985076,0.8357092658290666
gw,-0.17949770711417684,0.8356898670824098
sensitive,-0.17956088474700657,0.8356370718425844
package,-0.1795797047718904,0.8356213452800861
metallic,-0.17961268661709112,0.8355937854007199
dbt,-0.17970212464014942,0.8355190548863984
alloy,-0.17972549887333303,0.8354995254974233
orbital,-0.1797413115993534,0.8354863140767911
secretome,-0.17983191504064008,0.8354106195707309
building,-0.17986833566996052,0.8353801939442888
palm,-0.1798928165442783,0.8353597433570784
compromising,-0.17991763944310335,0.8353390075640489
endocrinologist,-0.17997559758203918,0.8352905942727756
national,-0.18000831550257948,0.8352632657485528
spina,-0.18005326829417073,0.8352257191769618
sunekos,-0.1800904806251877,0.8351946390593112
flaccidity,-0.1800904806251877,0.8351946390593112
nitroglycerin,-0.18022114986541382,0.8350855119403185
dissolve,-0.18027762860666321,0.8350383486936416
elevated,-0.1803501887603498,0.8349777603809013
unplanned,-0.18044198850294121,0.8349011131555805
tap,-0.18047339681552363,0.8348748907322462
cyp51,-0.18048880453811628,0.8348620273106285
suppository,-0.1806475425052803,0.8347295135273133
hyperparathyroidism,-0.1806496584770819,0.8347277472650695
workplace,-0.18066494357998103,0.8347149884630698
lpg,-0.18069898756476352,0.8346865719224137
effort,-0.18070047836017916,0.8346853275764263
eastern,-0.18070397516965395,0.8346824088459676
regenera,-0.18076279409341847,0.8346333151688268
prediction,-0.18076851134388736,0.8346285433747551
levomefolate,-0.18088928883595906,0.8345277451196775
ev,-0.18088928883595906,0.8345277451196775
satisfied,-0.18096745581159038,0.8344625151592088
gastrectomy,-0.18100070972584809,0.8344347664756571
terminology,-0.18102969787589976,0.8344105781060279
systemically,-0.18115011786151286,0.8343101044458567
remifentanil,-0.18117887999501447,0.8342861082523434
pinch,-0.18123693352109213,0.8342376764078351
3lifestyle,-0.18143260463608957,0.8340744561607841
femme,-0.18171881068078596,0.833835773167591
circle,-0.18177751779200493,0.833786822515007
generates,-0.1818729950843459,0.833707218607047
endorphin,-0.1820816449960494,0.8335332838158686
lipopolysaccharides,-0.18219082296368938,0.8334422853135873
equol,-0.18221817097907742,0.8334194926328123
grief,-0.18223127621780788,0.8334085705429671
duphaston,-0.18228834266257601,0.8333610122358116
huhmfg1,-0.18229187606899794,0.8333580676378615
pneumonia,-0.18231984057564213,0.8333347635164877
api,-0.18236274262462446,0.8332990125145457
kaempferol,-0.18236274262462446,0.8332990125145457
emulgel,-0.18236274262462446,0.8332990125145457
irritability,-0.18241333033527715,0.8332568588914501
raltegravir,-0.18258317622035677,0.8331153456608131
aphrofemine,-0.18265119401899993,0.8330586809161129
addyi,-0.18265119401899993,0.8330586809161129
