Token,Coefficient
zolodex,0.05698280187356926
positron,0.05692229948382535
transient,-0.05691274047221642
remains,-0.05689839541228706
hypercholesterolemia,-0.05688653515141129
gbpd002,0.05687663708195588
hysteresis,0.05687663708195588
counterclockwise,0.05687663708195588
interchangeably,0.05687663708195588
auc00,0.05687663708195588
eprex,0.05687663708195588
biosimilarity,0.05687663708195588
oud,-0.05684753650345617
plate,0.05684426705326714
fish,-0.05684234100536306
serial,0.05681025395693818
prohibiting,0.056803117731355025
psadt,0.056803117731355025
dioxin,0.056803117731355025
u19,0.056731985729747386
vildagliptin,0.05671857039304254
gray,-0.056705263942276755
phosphate,-0.0566915882836929
sulprostone,-0.05665153682117045
asa1,-0.05665153682117045
promoted,-0.056648511495171916
vivagel,0.05660128879815147
spl7013,0.05660128879815147
contemporary,0.05659106796228504
55mmhg,0.05657249252464836
polycythemia,0.05657249252464836
extrapulmonary,0.05657249252464836
sao2,0.05657249252464836
bronchodilator,0.05657249252464836
ltot,0.05657249252464836
operated,0.05656567259367236
primed,0.056534562572858785
usariem,0.056534562572858785
pike,0.056534562572858785
mcr,0.056534562572858785
4300m,0.056534562572858785
2h2,0.056534562572858785
o2peak,0.056534562572858785
insensitivity,0.056534562572858785
technical,-0.05650050574520748
lopinavir,-0.05648972425732283
reservoir,0.05648163360045604
darolutamide,0.05645432784509752
pgp,0.05645432784509752
ctt1057,0.05641548383956468
recognition,0.05640027755875601
controversy,-0.056396221684937596
iauc,0.05637658086052057
tbr,0.05637658086052057
variate,0.05637658086052057
patchy,0.056323031489280875
enovate,0.056323031489280875
atrium,0.056323031489280875
hypothysed,0.056323031489280875
racing,0.056323031489280875
invulnerable,0.056323031489280875
improvising,0.056323031489280875
biolife,0.056323031489280875
inspite,0.056323031489280875
grave,0.056323031489280875
oj,0.056323031489280875
extraordinary,0.056323031489280875
iua,-0.056296799766056865
antiprostaglandin,-0.0562936072117133
fewest,-0.0562936072117133
staggered,0.05620299474850326
for46,0.05619258647224351
trough,-0.05619164946882219
trk,0.05618025941383552
capture,0.05617296051345451
dressing,-0.0561694688824492
carreras,-0.056134551393808435
pig,0.056084144630327216
circumscribed,-0.056014749229811145
ether,0.05600704936379452
ketone,0.05599850666555376
asl,0.05597612485634721
ferumoxytol,0.05597612485634721
butyric,-0.055950283867786076
antinociceptive,-0.055950283867786076
potentiated,-0.055950283867786076
sympatholytic,-0.055950283867786076
150,0.05593961313907262
zantac,0.05593961313907262
mohcc,0.055932905258722417
vll,0.055922143781873684
invisible,0.055922143781873684
tato3,0.055922143781873684
minimize,-0.0559217050185779
dilated,-0.05590843166822858
acp,-0.055900259769764565
surgisis,-0.05586873503604307
consenting,-0.055793534618819106
wider,-0.05578903128893226
delete,-0.05578903128893226
mito,-0.05578903128893226
175mg,-0.05578903128893226
gineco,-0.05578903128893226
hads,-0.05578903128893226
albuminemia,-0.05578903128893226
35g,-0.05578903128893226
gvs,-0.05578903128893226
d15,-0.05578903128893226
d8,-0.05578903128893226
40th,-0.05578420354206277
powerlab,-0.05577876551442292
ica,0.05574066092781274
inch,-0.05570359383945877
ford,-0.05570236483891905
mallon,-0.05570236483891905
chang,-0.05570236483891905
etau,-0.05570236483891905
olin,-0.05570236483891905
lin,-0.05570236483891905
frisman,-0.05570236483891905
olaparib,-0.0557007552029428
stigmatized,-0.055674394416052736
medimmune,-0.05562780217049767
clean,-0.05561813855975154
stockholm,-0.055616891627891255
deworming,-0.055615595710996384
ace2,-0.055582824925194264
transmembrane,-0.055582824925194264
serine,-0.055582824925194264
exploiting,-0.05557744252886094
neovascularization,-0.05557744252886094
endometriotic,-0.05557744252886094
hypervascularization,-0.05557744252886094
hearth,0.05557191533747525
verifying,0.05553863489784803
esl,-0.05551499772492422
eslicarbazepine,-0.05551499772492422
iraq,0.055453740187388925
holter,-0.05542954484277513
mucus,0.05542876042102721
fenofibrate160mg,0.05537816034828329
lipilfen,0.05537816034828329
diffuses,0.055317567707494256
darkness,0.055317567707494256
manometry,0.055314730965037306
michael,-0.055314592529613155
pim,-0.05529967742836269
vetted,-0.05529967742836269
text4baby,-0.05529967742836269
rooted,-0.05529967742836269
graphically,-0.05529967742836269
carpet,0.05529838023369711
abalakov,0.05529838023369711
srt,0.05529838023369711
tapestry,0.05529838023369711
electrostimulation,0.05529838023369711
nonelderly,0.05529765863249631
recurs,0.055254657799131815
gibbon,0.055254657799131815
behave,-0.05520885935264398
expanding,0.05520848861903446
arterialised,0.05517723952844747
blunted,-0.05516844549928352
provision,-0.055165884926658464
spillage,-0.05516286643026154
microbe,-0.055155631989607996
melanoma,-0.0551194657054101
macroscopic,-0.055111257888761256
defranco,-0.05509153166618706
centile,-0.05509153166618706
sga,-0.05509153166618706
velocimetry,-0.05509153166618706
illinois,-0.0550874733210458
itf2984,0.0550838854468073
responds,0.05497383124006803
akr1c4,0.054966850478909986
rp1,0.054966850478909986
aldoketoreductase,0.054966850478909986
caveolin,0.054966850478909986
sldl,0.054966850478909986
hmgcoa,0.054966850478909986
tonometry,0.05496163816911183
endo,0.05496163816911183
3x1,0.05496163816911183
unsupportive,-0.05493420171477527
neurobiology,-0.05493420171477527
nct04347707,-0.05493420171477527
lutein,0.0549088969869492
reducer,0.054880986195233926
mmbfm,-0.05487357019487435
permanente,-0.05487357019487435
outreached,-0.05487357019487435
kaiser,-0.05487357019487435
bispectral,0.05486333362831139
c16,0.05485937719100552
d31,0.05485937719100552
phone,0.05476837407709648
moved,-0.0547662319242947
growing,0.054728133145080675
meal,0.05471343824852124
bay1841788,0.054669854990147315
destroys,-0.054665728884480236
azd0837,0.05462432749226014
h069927xx,0.05462432749226014
h067637xx,0.05462432749226014
poly,0.05459199544681018
map,-0.05456812246506614
corrugator,0.05454114597203614
mapped,0.05454114597203614
frontalis,0.05454114597203614
th,-0.05453070021845591
emr,-0.05451395773330359
shirt,-0.05448087680057681
obeying,-0.05448087680057681
sspvd,-0.05448087680057681
ssp,-0.05448087680057681
c10m,-0.05448087680057681
scwh,-0.05448087680057681
indice,-0.05448087680057681
interviewer,-0.05447658555631813
wrist,0.0544399672266736
denoted,0.05441808539269329
viz,0.05441808539269329
entirely,0.05432515281764248
punctured,-0.054318097194305894
mat,0.05431414542661992
gnrh,-0.05431047292285607
ctla,0.05428627518184065
filming,-0.054246725927792505
hmds,-0.054246725927792505
cb,-0.054246725927792505
mounted,-0.054246725927792505
360,-0.054246725927792505
hmd,-0.054246725927792505
discharge,-0.054235400188029956
1g,0.05421725674355598
nhw,-0.05417666396479935
assayed,-0.05417666396479935
nhws,-0.05417666396479935
panobinostat,0.05415834353970824
puberty,0.05414629056973794
hyperinflation,0.054127087799649407
hearing,0.05409307306627916
basiq,-0.05406733912328444
innatal,-0.054003260405110436
boar,0.05399617190331399
dfi,0.05399617190331399
subzero,0.05399617190331399
fertilizing,0.05399617190331399
sod,0.05399617190331399
procyanidine,0.05399617190331399
cryoprotective,0.05399617190331399
receptor,0.053966790637151665
generational,0.05396435011890393
intermittently,0.05396435011890393
480mg,0.05396435011890393
abandon,0.05395955408793842
differed,-0.05392326171114232
limbic,0.05388552421541431
pursue,-0.05383668167760655
2007rd01,0.0538065452176689
lipidic,0.0538065452176689
shared,-0.053713871691034205
unabsorbed,-0.053706647821981666
horizonte,-0.0536977368298343
belo,-0.0536977368298343
18th,-0.0536977368298343
nº,-0.0536977368298343
unic,-0.0536977368298343
sus,-0.0536977368298343
ufmg,-0.0536977368298343
conep,-0.0536977368298343
heavily,-0.05369305168098248
pearson,0.053642610227904855
fails,0.05362766407894203
wisdom,-0.05360391150725591
theoretical,0.05357984897737974
eliminates,-0.05357159959878328
cpsp,-0.05356794126070553
ienfd,-0.05356794126070553
iefd,-0.05356794126070553
operartive,-0.05356794126070553
humor,0.05355176075380845
uveoscleral,0.05355176075380845
ciliary,0.05355176075380845
recognizing,-0.0535433740694842
photobiomodulatory,0.05352475727727195
framework,0.053519546269967716
elixir,-0.05350194858409336
mystery,-0.05350194858409336
designated,0.05349787741011037
temple,-0.0534738628957631
recommendable,-0.0534738628957631
peripartum,-0.0534738628957631
triangle,-0.0534738628957631
mme,-0.0534738628957631
quantitate,0.053436142976840385
encircled,-0.053412299330619264
justify,-0.053412299330619264
federally,-0.05340822472373996
everyday,0.05340084508271747
hartford,-0.053294572286533975
104,-0.05327302171590396
hormesis,-0.05327302171590396
neurotoxicity,-0.053264891353015896
directly,0.05324178693192322
urothelial,0.05324153651724831
sulphur,-0.05320404716892494
hexafluoride,-0.05320404716892494
sonovue,-0.05320404716892494
microbubbles,-0.05320404716892494
dhacm,0.053198357040182144
reevaluate,-0.0531971182009624
ethal,-0.05317120110196011
liberally,-0.05317120110196011
sisli,-0.05317120110196011
tc,-0.053142828869936175
equilibrative,0.053141120683796124
ent,0.053141120683796124
t2bn0m0,0.053124250004262095
orgleason,0.053124250004262095
mobic,0.053074642794093775
meloxicam,0.053074642794093775
binger,0.053074642794093775
str,0.053074642794093775
examining,-0.05303156148003255
stove,-0.05303130592923493
struggle,-0.05300065404873741
livalo,0.05298438187160681
bridge,0.0529743587160693
1200iu,-0.052966666485011756
psychostimulant,-0.052948651866370315
gr,-0.0529421790999802
misconception,-0.052909291457383635
bce,-0.0528937380684413
lift,0.05287141042629099
bioenergetics,0.052857022208258234
guanidinoacetic,0.052857022208258234
af88434,0.05285641105632294
amt,0.052855088641929886
cushion,0.05278435846856194
avicenna,-0.05272725228717943
mole,-0.05270626009292353
tot6,-0.05269001676549989
conduit,-0.05269001676549989
mater,-0.05269001676549989
rehab,0.052636328397339734
15min,0.052636328397339734
intrusive,-0.052556344247475316
icp,0.05251352226510542
pepcid,0.052508698587507334
isotopic,0.05248802365492191
advocacy,-0.052461262485040655
php,0.05233027546933298
conferencing,0.05233027546933298
chct,0.05233027546933298
bupivacain,-0.05231392680033797
analgetic,-0.05231392680033797
dlq01,0.052311697261464174
hydromorphone,-0.05231009428155384
leak,0.05218354831079175
overlying,0.05218354831079175
marathon,0.05216101852307495
whey,0.05214843542940497
gdlam,-0.05212588433684244
ringer,-0.0521223280230598
releasing,-0.05197280516446825
neil,0.05196983503603152
eclamptic,-0.05191357179139308
f2695,0.05184962411747043
gcont,-0.051846768998622283
ggown,-0.051846768998622283
ancova,-0.051846768998622283
gown,-0.051846768998622283
worked,0.05181003131971464
telelactation,-0.05180315047239669
opd,-0.051793732246289394
somatization,-0.05176718994487187
appraisal,-0.05176718994487187
debut,-0.05176718994487187
mediolateral,-0.0517302222550009
babycenter,-0.05171419227088984
rn,-0.051710131511294645
suffered,-0.051692053993112524
iucd,-0.05167920015909876
of10,-0.05167920015909876
superoxide,0.05166213131200203
dismutase,0.05166213131200203
azd5363,0.05163168505726167
3days,0.05163168505726165
erecaid,0.051603238108387614
analysis,0.05158997397114171
elder,-0.051575371988136734
epinephrine,0.05157012235313684
angle,0.051528904625340745
small,-0.051491074693835716
studies10,-0.05147528458562319
exempt,-0.05147528458562319
results8,-0.05147528458562319
controversial4,-0.05147528458562319
ajust,-0.05147528458562319
advise,-0.05147528458562319
sims,-0.05147528458562319
thrombus,0.05142670695808137
f1,0.05142670695808137
antithrombotic,0.05142670695808137
microvasculature,0.05142670695808137
thromboglobulin,0.05142670695808137
cho,-0.0513727779052835
flexion,-0.051350261519880536
alert,0.05134741205834206
coloading,-0.05130727574265277
nihon,-0.05130727574265277
escco,-0.05130727574265277
kohden,-0.05130727574265277
pitavastatin,0.05128596901341077
supernumerary,-0.051265909089840564
conformed,0.05125017713083078
cbd,0.05123375519968799
osteoclast,-0.05122524314319393
tetramer,0.051212745955474905
limpet,0.051212745955474905
immunomonitoring,0.051212745955474905
hemocyanin,0.051212745955474905
eht,-0.05120180720988885
mr,0.05119459690703073
appearing,-0.05119285712392972
smpcs,-0.05119114225675682
cariatide,-0.05119114225675682
intermediary,-0.05116239965358277
lapura,-0.051138656687888986
mindlessness,-0.051138656687888986
vlcd,-0.051138656687888986
backgroup,-0.051138656687888986
subsumed,-0.051138656687888986
crossroad,-0.051138656687888986
mayr,-0.051138656687888986
calory,-0.051138656687888986
dysregulated,-0.051138656687888986
pura,-0.051138656687888986
neuroendocrinology,-0.051138656687888986
assigment,-0.051138656687888986
oftentimes,-0.051138656687888986
ach,-0.05112894373676486
echography,-0.0511034972374598
ellence,-0.051089605440946914
free,0.051075505765278334
suggestive,0.05106638161581434
devise,-0.05103708171051976
prehypertension,0.05098970222187378
accounted,0.050909454350108026
tour,-0.05090424699166968
elapsed,-0.050872820730051393
case,0.050845720292186834
nucleoside,0.05084404056919315
extract,0.05083181009002567
t2b,0.05082789914229771
t1c,0.0508278991422977
aspergillosis,0.05082655990625089
disappear,-0.05082495936935838
savipharm,0.050780436255292966
texas,-0.050723475229249124
likelihood,-0.05063301082011288
series,-0.050632177641059394
roughly,-0.05061798109559598
quercetin,-0.05061433419819398
estrogenic,-0.05060735132422866
encounter,0.05058022897855302
py,0.05051916694072416
chulalongkorn,0.05051916694072416
tgw,0.05051916694072416
aya,0.05051916694072416
pacific,0.05051916694072416
recruiter,0.05051916694072416
preexposure,0.05051916694072416
ytgw,0.05051916694072416
cipher,0.05051916694072416
sdart,0.05051916694072416
kcmh,0.05051916694072416
makassar,-0.050513280895982546
soedirohoesodo,-0.050513280895982546
medan,-0.050513280895982546
whitening,-0.050513280895982546
gatot,-0.050513280895982546
jakarta,-0.050513280895982546
sumatera,-0.050513280895982546
janus,-0.050513280895982546
utara,-0.050513280895982546
seobroto,-0.050513280895982546
wahiddin,-0.050513280895982546
conformance,-0.050510526421433034
menopur,-0.05050846913622455
sufficiency,0.050456951033512866
excite,-0.05043980138201592
wedging,-0.05043980138201592
dome,-0.05043980138201592
discouragement,-0.05043980138201592
beginner,-0.05043980138201592
semicircular,-0.05043980138201592
27g,-0.05041243608611776
shot,0.05038543003040657
disproportionate,0.05036462977906188
strucutral,0.05035138862237004
endodontic,-0.05033916452557311
sip,-0.05033916452557311
ianb,-0.05033916452557311
articaine,-0.05033916452557311
eyed,-0.05033916452557311
heft,-0.05033916452557311
pulpitis,-0.05033916452557311
dinner,0.0503178770111999
3f,-0.050277366534484676
6rp,-0.050277366534484676
36e,-0.050277366534484676
4gi,-0.050277366534484676
34vb,-0.050277366534484676
aied,-0.050277366534484676
stretcher,-0.05025005784355492
perfect,0.05024682400225248
melzack,-0.050202772923060836
constituting,-0.050202772923060836
cube,-0.050202772923060836
eeva,-0.05018048621258055
harvesting,-0.05016117472928288
socio,-0.05015737575497134
worsening,-0.0501418175627589
posed,0.05012043004653096
aamsm,0.05012043004653096
hyd,-0.0500693736883592
jointly,0.0500682449809742
modified,0.05003191264276299
wijma,-0.050012667852111226
radboudumc,-0.050006041135669775
euregio,-0.050006041135669775
fourfold,-0.050006041135669775
esc,-0.050006041135669775
waal,-0.050006041135669775
underappreciated,-0.050006041135669775
insufflated,-0.04998535154451719
constellation,-0.04990681834791032
virtually,0.04989691406268613
cytorsductive,-0.049881611825202246
perioperation,-0.049881611825202246
transfusing,-0.049881611825202246
antiestrogens,-0.04987481975493187
adenomyoma,-0.04987481975493187
gonadotrpins,-0.04987481975493187
gonadotripn,-0.04987481975493187
kimura,-0.04987481975493187
hypoestrogenic,-0.04987481975493187
neupogen,0.049826299539837055
leucostim,0.049826299539837055
df,-0.04978460338798084
laboratory,-0.04978390295635467
tried,-0.049766538541462665
flurbiprofen,-0.04973216362670359
axetil,-0.04973216362670359
distributable,-0.04973216362670359
pge,-0.04973216362670359
tylenol,0.04972338495962458
geltabs,0.04972338495962458
item,0.049696798770451626
mesorectal,0.04969128627913328
obj,-0.04965618408727549
submits,-0.04965618408727549
diminution,-0.04963702831191473
enhance,-0.04962258506631058
stanford,-0.04959912347168741
pufa,0.0495910370673162
preteen,-0.04957863226313695
necessarily,-0.04957863226313695
columbia,-0.04957863226313695
kcca,-0.04957863226313695
overseen,-0.04957863226313695
makerere,-0.04957863226313695
bf,0.0495563517549262
periodontitis,0.04953954082128336
5mg,-0.04953842623389519
regional,-0.04951573888272089
fcr,0.04944743587272842
canoeing,0.049417512736800236
canoe,0.049417512736800236
300,0.049417512736800236
laparoscopy,0.04938162168799831
formation,0.04934023584201678
azd6280,0.04933180151611047
employing,-0.04932795584369383
precancerous,0.04930916748342601
ergic,0.04929736810612154
ntp,0.04929736810612154
uridine,0.04929736810612154
inserting,-0.04925788778651258
ly3473329,0.049248094117750434
replicate,-0.049125196017817556
unproven,0.049100995685749056
objectified,0.049100995685749056
remedial,0.049100995685749056
purely,0.049100995685749056
externally,0.049100995685749056
proctitis,0.049100995685749056
37gy,0.049100995685749056
bd,-0.04907860065342077
multivitamin,-0.04905267345483762
osteoblast,-0.049010978824417295
infiltrating,0.04899902184061248
minimal,0.048975414625657306
visualization,0.04896204438734476
revers,-0.04894409490167882
voltage,-0.0489078768653275
town,0.04890083107775288
ibrexafungerp,0.04885796325770874
benznidazole,0.048842968215273765
intensifier,-0.048807058555267416
lrrs,-0.048807058555267416
lrr,-0.048807058555267416
defected,-0.048807058555267416
facilitating,-0.04880425703757751
hitting,-0.048802626398056805
separately,-0.04879357722318246
italy,-0.04876618685356144
obteined,0.0486549350651793
prelabor,-0.04863563401741909
fgf23,0.048621558796645134
gastroenteritis,-0.048571562149732836
cited,0.04852133065458386
intrarectal,0.04852107035148037
formalin,0.04852107035148037
carotenoid,-0.04850606601706819
powerfull,-0.048483710235325474
disulfiram,0.0484703326283023
homeostasis1,0.04838686092294526
ko,0.04838686092294526
cyp24a1,0.04838686092294526
cyp2r1,0.04838686092294526
vdr,0.04838686092294526
cyp27a1,0.04838686092294526
cyp27b1,0.04838686092294526
outlined,-0.04837179069229887
classically,0.048343274820632505
hollow,0.048330737762436064
reinserted,0.048330737762436064
disconnected,0.048330737762436064
sewn,0.048330737762436064
accurate,-0.048316765554007345
mechanical,-0.048314301885373785
learned,-0.04830696321032435
ibi362,0.048280779049116374
kneeling,-0.048254209755313165
tps,-0.04825107063585815
perceiving,-0.04825107063585815
ebc,-0.04825107063585815
1mcg,-0.048137922369627335
haematological,-0.048113208887722254
session,0.0481044155615538
li4,-0.048032705941115285
lavage,0.04799625625781817
circulatory,0.04791862653561416
sbmp,-0.04791845255099845
desired,0.04791825194068472
diverted,-0.04791343182621976
thier,-0.04791343182621976
conservation,-0.04791343182621976
regret,-0.04791343182621976
nh2,0.04788956595059385
lumen,0.04788956595059385
enteroendocrine,0.04788956595059385
granado,-0.04786618695447933
vegetal,-0.04786618695447933
glycerine,-0.04786618695447933
fragrance,-0.04786618695447933
biib029,0.04784286075214399
exterior,-0.04775278596983809
vented,-0.04775278596983809
burner,-0.04775278596983809
dung,-0.04775278596983809
flue,-0.04775278596983809
import,-0.04775278596983809
soot,-0.04775278596983809
chimney,-0.04775278596983809
insorb,-0.04763475759440853
hypoglycaemia,0.04761337200298795
supply,-0.047549524044075836
udenafil,0.047543328838415486
dong,0.047543328838415486
zydena,0.047543328838415486
mafld,-0.047489788859765736
endocrinal,-0.047489788859765736
rash,-0.047455307253687726
lubricating,-0.04740001649993174
la,0.04737150996163043
srt2379,0.04735222591498975
yat,0.04734204805886514
lactated,0.04733715235590493
subtype,-0.047256965142071776
tocodynamometry,-0.04724466021097169
perinat,-0.04724466021097169
igfbp,-0.04724466021097169
phigfbp,-0.04724466021097169
huge,0.047230333514317595
onabont,0.047225861754892455
medvamc,0.047225861754892455
auass,0.047225861754892455
debakey,0.047225861754892455
subsequent,-0.04722467337987459
occlusal,-0.04721133592625431
channeled,-0.04719662676188274
expiration,-0.04719662676188274
abdomino,-0.04719662676188274
malleolus,0.04719252430220169
epicondyle,0.04719252430220169
citizen,-0.04718912643660757
stylette,-0.04710311649870663
bl32,-0.04710184502568274
advocating,-0.04708138942845945
atezolizumab,-0.04707896936091308
guinea,-0.0470755637739951
türkiye,-0.047062245722166
questionnare,-0.047062245722166
dapagliflozin,0.04701847812720945
alanine,0.04700202336375361
portugal,-0.04700135170142339
myriad,-0.04700135170142339
minisling,-0.04697187692440928
colposuspension,-0.04697187692440928
buch,-0.04697187692440928
lymphadenopathy,0.04695458768365193
call,-0.04694162662158897
dna,0.046918931270976585
vast,-0.04690810071127661
fighting,-0.046900718320749206
internal,-0.04689622554141877
sweat,-0.04688244603814661
readmitted,0.04688200073189806
g3,-0.04687615640101078
liposomal,-0.04687373667313482
implicates,0.04687007040246855
day3,-0.04686592215861487
ﬁrst,-0.04684296783373138
teratogenic,-0.04684296783373138
drotaverine,-0.04684296783373138
spastic,-0.04684296783373138
accelerative,-0.04684296783373138
isoquinolone,-0.04684296783373138
embryotoxic,-0.04684296783373138
syntropan,-0.04684296783373138
hirsch,-0.04684296783373138
prx302,0.04681205895918705
glaxosmithkline,0.04680309949911
king,0.04678603286946542
thrice,0.046780582539134585
hypothalamo,0.046780582539134585
beromun,0.046780582539134585
perfused,0.046780582539134585
dermabond,-0.04677114221111
wafer,0.046714591140146935
exchange,-0.0466702084886056
explosive,0.046563630087616284
minimally,-0.04654132467487657
prom,-0.04653330824173055
tfv,0.046486045707208656
locoregional,0.046468187042247554
russia,0.04642591359887842
initiative,0.04641403547739265
da012116,0.04640596945033676
eroded,0.04640596945033676
dispensing,0.046404000287180266
synopsis,0.04629960377392945
pulsatile,0.046297177600088564
drunkenness,0.046297177600088564
jetlag,0.046297177600088564
inertia,0.046297177600088564
shiftwork,0.046297177600088564
grid,-0.04627951875285245
av,0.046274036292580055
aminobutyric,-0.04627026122547405
marijuana,-0.046230771892392296
midline,0.046218164341799595
lamb,0.046209031631159005
ly3372689,0.04619131595841887
15,0.04616778052313119
piloted,-0.04616536801160528
spourced,0.046131433417642025
adalimumab,0.046131433417642025
hlx03,0.046131433417642025
humira,0.046131433417642025
sputum,-0.046090380181159296
kindgirlsinaction,-0.0459144410403182
pericardial,0.04591126738024707
primidone,0.04588395285879144
mysoline,0.04588395285879144
yamanouchi,0.04588395285879144
envelope,-0.04587048179474675
atrophy,0.04585647612982971
imager,0.045841901457469476
phoenix,0.045841901457469476
noninterventional,0.045841901457469476
tomogram,0.045841901457469476
overseas,0.045841901457469476
5½,0.045841901457469476
justification,0.04583456009168163
p1np,0.04581948974168878
hct,-0.04578348185765627
chia,-0.04578115962319722
pup,0.045774803423932996
t4,0.045772403334753915
foreign,0.04568503915002602
philosophical,-0.04567358829673674
midpoint,-0.04567358829673674
bonus,-0.04567358829673674
stitzer,-0.04567358829673674
svikis,-0.04567358829673674
bowl,-0.04567358829673674
higgins,-0.04567358829673674
undermines,-0.04567358829673674
earn,-0.04567358829673674
impeded,-0.04567358829673674
acsm,-0.04567358829673674
rounsaville,-0.04567358829673674
gift,-0.04567358829673674
fishbowl,-0.04567358829673674
prohibitive,-0.04567358829673674
token,-0.04567358829673674
petry,-0.04567358829673674
kirby,-0.04567358829673674
pfannenstiel,-0.045575695741250935
et1,0.045553368758087194
individualization,0.0455374071302956
leader,-0.04553481833008739
etg,0.045502166936917866
apolipoprotein,-0.045496437394546674
immunogenic,0.045486199419626706
cb1954,0.045449799865130355
vp,0.045449799865130355
adnrgm,0.045449799865130355
24mg,0.045449799865130355
3x10,0.045449799865130355
emphasizing,0.0454328972976071
davg,0.04541397805287744
rdea806,0.04541397805287744
decay,0.04541397805287744
genotypic,0.04541397805287744
polypropylene,0.04541350987556368
bay3283142,0.04534131223519467
guanylate,0.04534131223519467
sgc,0.04534131223519467
persistently,0.045329412875568534
tretinoin,-0.04531593747756521
plausible,-0.04527632698638465
question,0.04522882136606856
vulsellum,-0.04518951385973287
houston,0.045184474848928464
finland,0.04517012418924854
stump,0.04516265772487602
2mg,-0.04513643596466333
biphasic,0.0451006986479729
art,-0.04506182323474122
coherence,0.04505940532480367
tsx,0.045044052021849974
transglutaminase,0.0450002691518279
stabilised,0.0450002691518279
medicine,-0.04497494525533023
ambulation,0.04497416875842536
sse,0.044959450230496176
spin,0.04493372425590609
complicates,-0.04493055262237068
ilioinguinal,0.04491362029841838
legally,-0.044892865859493376
passage,-0.0448869615938707
tmprss2,0.044878415815373746
add,0.04487055932791709
corrects,-0.04481813191504401
impression,0.04476900611318652
amyotrophic,0.044764209963187994
740,-0.04474284502011716
confine,-0.04474284502011716
sonicator,-0.04474284502011716
peripherally,-0.04474284502011716
encouraged,0.04471432511349569
profit,-0.044710444020252496
knock,0.044651315636897414
metre,0.044651315636897414
europa,0.044651315636897414
infects,0.044651315636897414
infectivity,0.044651315636897414
anchoring,0.044651315636897414
pneumocytes,0.044651315636897414
lombardy,0.044651315636897414
ecdc,0.044651315636897414
lncap,0.044651315636897414
isd,-0.044571973119624145
illicit,-0.04450995392570982
dpea,-0.04450993226830197
tubular,0.04450505827893461
gsk424887,0.04450450568666667
tabulated,-0.04448835607370435
collated,-0.04448835607370435
pritchard,-0.04448835607370435
said,0.04447908454081592
biliary,0.044435926152555004
progress,0.04443491624080086
receptive,0.04436795385988462
na,0.04435707366254856
bta,0.04435297111710206
sfa,0.04432022945812496
coefficient,0.04431845935631005
gated,-0.04430296606193641
bridgewater,0.04429269892773572
allegra,0.04429269892773572
cisc,-0.0442817761302116
milligram,0.04427361267298257
antral,-0.04424445661037631
morcellation,0.04421342879339792
manipulating,0.04417826421389902
constantly,-0.044132533568880854
myotonometric,0.04399682980948359
portuguese,-0.04392974165630642
pitching,-0.0439246103599311
pitcher,-0.0439246103599311
revlimid,0.0438527758757526
disrespectful,0.04384857775596432
ara,0.04384857775596432
equitable,0.04384857775596432
cbim,0.04384857775596432
clustering,0.04384857775596432
submaximum,0.04369331964558114
vicious,-0.043659752341096196
apj,0.04365391278604893
valet,0.04365391278604893
inserm,0.04365391278604893
u1048,0.04365391278604893
toulouse,0.04365391278604893
popularly,0.04365193501827811
syp,0.04364542629936999
20μg,-0.04363633737517022
brachii,-0.04355129989971009
lessen,-0.04351174807242904
valsalva,-0.04341215668207855
hyperinsulinism,-0.04339185308826856
globose,0.043380428823066565
mankai,0.043380428823066565
250ml,0.043380428823066565
duckweed,0.043380428823066565
wolffia,0.043380428823066565
globosa,0.043380428823066565
dealing,0.043372279312973126
absent,0.04336915298922481
tonus,0.04336019499747321
crusade,0.04336019499747321
eucalyptus,0.04336019499747321
hb,0.04335556049258152
abdominis,0.0433209918646847
adaptor,-0.04329363587539835
culposcopes,-0.04329363587539835
culposcope,-0.04329363587539835
culposscopes,-0.04329363587539835
culposcopic,-0.04329363587539835
malnutrition,0.04326508187158552
gdnf,-0.04324725273891615
neurotropic,-0.04324725273891615
canceled,-0.04324725273891615
neurocognition,-0.04324725273891615
nw,0.043242217818666585
undyed,-0.04322184061039755
tegaderm,-0.04322184061039755
bacitracin,-0.04322184061039755
european,-0.04322099861723363
reconstructed,-0.04318835829670566
porcine,-0.04318835829670566
pedicled,-0.04318835829670566
suppress,0.04315876945144708
multimodal,0.043117322048661706
presume,0.04309406625978735
adjustment,0.0430859495901583
chance,0.043084504093016444
vague,-0.043066987609430236
pacemaker,-0.043066987609430236
autoantibody,-0.043066987609430236
ssa,-0.043066987609430236
mate1,0.04306207468974942
oat1,0.04306207468974942
oatp1b1,0.04306207468974942
oct2,0.04306207468974942
2k,0.04306207468974942
alternatively,-0.04304268385840963
listos,0.04302795450889874
jhu,-0.0430264807918928
employment,-0.04301924490453774
inherently,-0.043003041084732206
mn,-0.042887919020161064
council,-0.04286201588300736
mix,0.04284901182847706
painkiller,-0.04284560145071197
counting,-0.04283514833950546
friend,-0.04282043465988942
cytrix,-0.042809945779244296
bovine,-0.042809945779244296
bloomlife,-0.04276705919666219
mfm,-0.04276705919666219
retained,-0.042661301742424516
profound,0.04265384304519912
anaerobe,-0.042622362306726454
kiss1r,0.042581250982944005
actigraph,-0.0425631850650126
afi,-0.042551688492246255
inherent,-0.04253735525229543
scavenger,-0.0425221104558501
